source	version	status	http_code	bytes	bug_count
branch	18	found	200	909	0
branch	18.1	not_found	200	26	0
branch	18.1_hf1	not_found	200	26	0
branch	18.1_hf2	not_found	200	26	0
branch	18.1_hf3	not_found	200	26	0
branch	18.1_hf4	not_found	200	26	0
branch	18.1_hf5	not_found	200	26	0
branch	18.1_hf6	not_found	200	26	0
branch	18.2	not_found	200	26	0
branch	18.2_hf1	not_found	200	26	0
branch	18.2_hf2	not_found	200	26	0
branch	18.2_hf3	not_found	200	26	0
branch	18.2_hf4	not_found	200	26	0
branch	18.2_hf5	not_found	200	26	0
branch	18.2_hf6	not_found	200	26	0
branch	18.3	not_found	200	26	0
branch	18.3_hf1	not_found	200	26	0
branch	18.3_hf2	not_found	200	26	0
branch	18.3_hf3	not_found	200	26	0
branch	18.3_hf4	not_found	200	26	0
branch	18.3_hf5	not_found	200	26	0
branch	18.3_hf6	not_found	200	26	0
branch	18.4	not_found	200	26	0
branch	18.4_hf1	not_found	200	26	0
branch	18.4_hf2	not_found	200	26	0
branch	18.4_hf3	not_found	200	26	0
branch	18.4_hf4	not_found	200	26	0
branch	18.4_hf5	not_found	200	26	0
branch	18.4_hf6	not_found	200	26	0
branch	18.5	not_found	200	26	0
branch	18.5_hf1	not_found	200	26	0
branch	18.5_hf2	not_found	200	26	0
branch	18.5_hf3	not_found	200	26	0
branch	18.5_hf4	not_found	200	26	0
branch	18.5_hf5	not_found	200	26	0
branch	18.5_hf6	not_found	200	26	0
branch	18.6	not_found	200	26	0
branch	18.6_hf1	not_found	200	26	0
branch	18.6_hf2	not_found	200	26	0
branch	18.6_hf3	not_found	200	26	0
branch	18.6_hf4	not_found	200	26	0
branch	18.6_hf5	not_found	200	26	0
branch	18.6_hf6	not_found	200	26	0
branch	18.7	not_found	200	26	0
branch	18.7_hf1	not_found	200	26	0
branch	18.7_hf2	not_found	200	26	0
branch	18.7_hf3	not_found	200	26	0
branch	18.7_hf4	not_found	200	26	0
branch	18.7_hf5	not_found	200	26	0
branch	18.7_hf6	not_found	200	26	0
branch	18.8	not_found	200	26	0
branch	18.8_hf1	not_found	200	26	0
branch	18.8_hf2	not_found	200	26	0
branch	18.8_hf3	not_found	200	26	0
branch	18.8_hf4	not_found	200	26	0
branch	18.8_hf5	not_found	200	26	0
branch	18.8_hf6	not_found	200	26	0
branch	18.9	not_found	200	26	0
branch	18.9_hf1	not_found	200	26	0
branch	18.9_hf2	not_found	200	26	0
branch	18.9_hf3	not_found	200	26	0
branch	18.9_hf4	not_found	200	26	0
branch	18.9_hf5	not_found	200	26	0
branch	18.9_hf6	not_found	200	26	0
branch	18_r10	not_found	200	26	0
branch	18_r10_hf1	not_found	200	26	0
branch	18_r10_hf2	not_found	200	26	0
branch	18_r10_hf3	not_found	200	26	0
branch	18_r10_hf4	not_found	200	26	0
branch	18_r10_hf5	not_found	200	26	0
branch	18_r10_hf6	not_found	200	26	0
branch	18_r11	not_found	200	26	0
branch	18_r11_hf1	not_found	200	26	0
branch	18_r11_hf2	not_found	200	26	0
branch	18_r11_hf3	not_found	200	26	0
branch	18_r11_hf4	not_found	200	26	0
branch	18_r11_hf5	not_found	200	26	0
branch	18_r11_hf6	not_found	200	26	0
branch	18_r12	not_found	200	26	0
branch	18_r12_hf1	not_found	200	26	0
branch	18_r12_hf2	not_found	200	26	0
branch	18_r12_hf3	not_found	200	26	0
branch	18_r12_hf4	not_found	200	26	0
branch	18_r12_hf5	not_found	200	26	0
branch	18_r12_hf6	not_found	200	26	0
branch	18_r13	not_found	200	26	0
branch	18_r13_hf1	not_found	200	26	0
branch	18_r13_hf2	not_found	200	26	0
branch	18_r13_hf3	not_found	200	26	0
branch	18_r13_hf4	not_found	200	26	0
branch	18_r13_hf5	not_found	200	26	0
branch	18_r13_hf6	not_found	200	26	0
branch	18_r14	not_found	200	26	0
branch	18_r14_hf1	not_found	200	26	0
branch	18_r14_hf2	not_found	200	26	0
branch	18_r14_hf3	not_found	200	26	0
branch	18_r14_hf4	not_found	200	26	0
branch	18_r14_hf5	not_found	200	26	0
branch	18_r14_hf6	not_found	200	26	0
branch	18_r2	not_found	200	34	0
branch	18_r2_hf1	not_found	200	26	0
branch	18_r2_hf2	not_found	200	26	0
branch	18_r2_hf3	not_found	200	26	0
branch	18_r2_hf4	not_found	200	26	0
branch	18_r2_hf5	not_found	200	26	0
branch	18_r2_hf6	not_found	200	26	0
branch	18_r3	not_found	200	34	0
branch	18_r3_hf1	not_found	200	26	0
branch	18_r3_hf2	not_found	200	26	0
branch	18_r3_hf3	not_found	200	26	0
branch	18_r3_hf4	not_found	200	26	0
branch	18_r3_hf5	not_found	200	26	0
branch	18_r3_hf6	not_found	200	26	0
branch	18_r4	not_found	200	34	0
branch	18_r4_hf1	not_found	200	26	0
branch	18_r4_hf2	not_found	200	26	0
branch	18_r4_hf3	not_found	200	26	0
branch	18_r4_hf4	not_found	200	26	0
branch	18_r4_hf5	not_found	200	26	0
branch	18_r4_hf6	not_found	200	26	0
branch	18_r5	not_found	200	34	0
branch	18_r5_hf1	not_found	200	26	0
branch	18_r5_hf2	not_found	200	26	0
branch	18_r5_hf3	not_found	200	26	0
branch	18_r5_hf4	not_found	200	26	0
branch	18_r5_hf5	not_found	200	26	0
branch	18_r5_hf6	not_found	200	26	0
branch	18_r6	not_found	200	34	0
branch	18_r6_hf1	not_found	200	26	0
branch	18_r6_hf2	not_found	200	26	0
branch	18_r6_hf3	not_found	200	26	0
branch	18_r6_hf4	not_found	200	26	0
branch	18_r6_hf5	not_found	200	26	0
branch	18_r6_hf6	not_found	200	26	0
branch	18_r7	not_found	200	26	0
branch	18_r7_hf1	not_found	200	26	0
branch	18_r7_hf2	not_found	200	26	0
branch	18_r7_hf3	not_found	200	26	0
branch	18_r7_hf4	not_found	200	26	0
branch	18_r7_hf5	not_found	200	26	0
branch	18_r7_hf6	not_found	200	26	0
branch	18_r8	not_found	200	26	0
branch	18_r8_hf1	not_found	200	26	0
branch	18_r8_hf2	not_found	200	26	0
branch	18_r8_hf3	not_found	200	26	0
branch	18_r8_hf4	not_found	200	26	0
branch	18_r8_hf5	not_found	200	26	0
branch	18_r8_hf6	not_found	200	26	0
branch	18_r9	not_found	200	26	0
branch	18_r9_hf1	not_found	200	26	0
branch	18_r9_hf2	not_found	200	26	0
branch	18_r9_hf3	not_found	200	26	0
branch	18_r9_hf4	not_found	200	26	0
branch	18_r9_hf5	not_found	200	26	0
branch	18_r9_hf6	not_found	200	26	0
branch	19	found	200	909	0
branch	19.1	not_found	200	26	0
branch	19.1_hf1	not_found	200	26	0
branch	19.1_hf2	not_found	200	26	0
branch	19.1_hf3	not_found	200	26	0
branch	19.1_hf4	not_found	200	26	0
branch	19.1_hf5	not_found	200	26	0
branch	19.1_hf6	not_found	200	26	0
branch	19.2	not_found	200	26	0
branch	19.2_hf1	not_found	200	26	0
branch	19.2_hf2	not_found	200	26	0
branch	19.2_hf3	not_found	200	26	0
branch	19.2_hf4	not_found	200	26	0
branch	19.2_hf5	not_found	200	26	0
branch	19.2_hf6	not_found	200	26	0
branch	19.3	not_found	200	26	0
branch	19.3_hf1	not_found	200	26	0
branch	19.3_hf2	not_found	200	26	0
branch	19.3_hf3	not_found	200	26	0
branch	19.3_hf4	not_found	200	26	0
branch	19.3_hf5	not_found	200	26	0
branch	19.3_hf6	not_found	200	26	0
branch	19.4	not_found	200	26	0
branch	19.4_hf1	not_found	200	26	0
branch	19.4_hf2	not_found	200	26	0
branch	19.4_hf3	not_found	200	26	0
branch	19.4_hf4	not_found	200	26	0
branch	19.4_hf5	not_found	200	26	0
branch	19.4_hf6	not_found	200	26	0
branch	19.5	not_found	200	26	0
branch	19.5_hf1	not_found	200	26	0
branch	19.5_hf2	not_found	200	26	0
branch	19.5_hf3	not_found	200	26	0
branch	19.5_hf4	not_found	200	26	0
branch	19.5_hf5	not_found	200	26	0
branch	19.5_hf6	not_found	200	26	0
branch	19.6	not_found	200	26	0
branch	19.6_hf1	not_found	200	26	0
branch	19.6_hf2	not_found	200	26	0
branch	19.6_hf3	not_found	200	26	0
branch	19.6_hf4	not_found	200	26	0
branch	19.6_hf5	not_found	200	26	0
branch	19.6_hf6	not_found	200	26	0
branch	19.7	not_found	200	26	0
branch	19.7_hf1	not_found	200	26	0
branch	19.7_hf2	not_found	200	26	0
branch	19.7_hf3	not_found	200	26	0
branch	19.7_hf4	not_found	200	26	0
branch	19.7_hf5	not_found	200	26	0
branch	19.7_hf6	not_found	200	26	0
branch	19.8	not_found	200	26	0
branch	19.8_hf1	not_found	200	26	0
branch	19.8_hf2	not_found	200	26	0
branch	19.8_hf3	not_found	200	26	0
branch	19.8_hf4	not_found	200	26	0
branch	19.8_hf5	not_found	200	26	0
branch	19.8_hf6	not_found	200	26	0
branch	19.9	not_found	200	26	0
branch	19.9_hf1	not_found	200	26	0
branch	19.9_hf2	not_found	200	26	0
branch	19.9_hf3	not_found	200	26	0
branch	19.9_hf4	not_found	200	26	0
branch	19.9_hf5	not_found	200	26	0
branch	19.9_hf6	not_found	200	26	0
branch	19_r10	not_found	200	26	0
branch	19_r10_hf1	not_found	200	26	0
branch	19_r10_hf2	not_found	200	26	0
branch	19_r10_hf3	not_found	200	26	0
branch	19_r10_hf4	not_found	200	26	0
branch	19_r10_hf5	not_found	200	26	0
branch	19_r10_hf6	not_found	200	26	0
branch	19_r11	not_found	200	26	0
branch	19_r11_hf1	not_found	200	26	0
branch	19_r11_hf2	not_found	200	26	0
branch	19_r11_hf3	not_found	200	26	0
branch	19_r11_hf4	not_found	200	26	0
branch	19_r11_hf5	not_found	200	26	0
branch	19_r11_hf6	not_found	200	26	0
branch	19_r12	not_found	200	26	0
branch	19_r12_hf1	not_found	200	26	0
branch	19_r12_hf2	not_found	200	26	0
branch	19_r12_hf3	not_found	200	26	0
branch	19_r12_hf4	not_found	200	26	0
branch	19_r12_hf5	not_found	200	26	0
branch	19_r12_hf6	not_found	200	26	0
branch	19_r13	not_found	200	26	0
branch	19_r13_hf1	not_found	200	26	0
branch	19_r13_hf2	not_found	200	26	0
branch	19_r13_hf3	not_found	200	26	0
branch	19_r13_hf4	not_found	200	26	0
branch	19_r13_hf5	not_found	200	26	0
branch	19_r13_hf6	not_found	200	26	0
branch	19_r14	not_found	200	26	0
branch	19_r14_hf1	not_found	200	26	0
branch	19_r14_hf2	not_found	200	26	0
branch	19_r14_hf3	not_found	200	26	0
branch	19_r14_hf4	not_found	200	26	0
branch	19_r14_hf5	not_found	200	26	0
branch	19_r14_hf6	not_found	200	26	0
branch	19_r2	not_found	200	34	0
branch	19_r2_hf1	not_found	200	26	0
branch	19_r2_hf2	not_found	200	26	0
branch	19_r2_hf3	not_found	200	26	0
branch	19_r2_hf4	not_found	200	26	0
branch	19_r2_hf5	not_found	200	26	0
branch	19_r2_hf6	not_found	200	26	0
branch	19_r3	found	200	114597	106
branch	19_r3_hf1	not_found	200	26	0
branch	19_r3_hf2	not_found	200	26	0
branch	19_r3_hf3	not_found	200	26	0
branch	19_r3_hf4	not_found	200	26	0
branch	19_r3_hf5	not_found	200	26	0
branch	19_r3_hf6	not_found	200	26	0
branch	19_r4	found	200	8365	7
branch	19_r4_hf1	not_found	200	26	0
branch	19_r4_hf2	not_found	200	26	0
branch	19_r4_hf3	not_found	200	26	0
branch	19_r4_hf4	not_found	200	26	0
branch	19_r4_hf5	not_found	200	26	0
branch	19_r4_hf6	not_found	200	26	0
branch	19_r5	found	200	179585	170
branch	19_r5_hf1	not_found	200	26	0
branch	19_r5_hf2	not_found	200	26	0
branch	19_r5_hf3	not_found	200	26	0
branch	19_r5_hf4	not_found	200	26	0
branch	19_r5_hf5	not_found	200	26	0
branch	19_r5_hf6	not_found	200	26	0
branch	19_r6	found	200	14029	12
branch	19_r6_hf1	not_found	200	26	0
branch	19_r6_hf2	not_found	200	26	0
branch	19_r6_hf3	not_found	200	26	0
branch	19_r6_hf4	not_found	200	26	0
branch	19_r6_hf5	not_found	200	26	0
branch	19_r6_hf6	not_found	200	26	0
branch	19_r7	found	200	82328	79
branch	19_r7_hf1	not_found	200	26	0
branch	19_r7_hf2	not_found	200	26	0
branch	19_r7_hf3	not_found	200	26	0
branch	19_r7_hf4	not_found	200	26	0
branch	19_r7_hf5	not_found	200	26	0
branch	19_r7_hf6	not_found	200	26	0
branch	19_r8	found	200	63528	62
branch	19_r8_hf1	not_found	200	26	0
branch	19_r8_hf2	not_found	200	26	0
branch	19_r8_hf3	not_found	200	26	0
branch	19_r8_hf4	not_found	200	26	0
branch	19_r8_hf5	not_found	200	26	0
branch	19_r8_hf6	not_found	200	26	0
branch	19_r9	not_found	200	26	0
branch	19_r9_hf1	not_found	200	26	0
branch	19_r9_hf2	not_found	200	26	0
branch	19_r9_hf3	not_found	200	26	0
branch	19_r9_hf4	not_found	200	26	0
branch	19_r9_hf5	not_found	200	26	0
branch	19_r9_hf6	not_found	200	26	0
branch	20	found	200	909	0
branch	20.1	not_found	200	26	0
branch	20.1_hf1	not_found	200	26	0
branch	20.1_hf2	not_found	200	26	0
branch	20.1_hf3	not_found	200	26	0
branch	20.1_hf4	not_found	200	26	0
branch	20.1_hf5	not_found	200	26	0
branch	20.1_hf6	not_found	200	26	0
branch	20.2	not_found	200	26	0
branch	20.2_hf1	not_found	200	26	0
branch	20.2_hf2	not_found	200	26	0
branch	20.2_hf3	not_found	200	26	0
branch	20.2_hf4	not_found	200	26	0
branch	20.2_hf5	not_found	200	26	0
branch	20.2_hf6	not_found	200	26	0
branch	20.3	not_found	200	26	0
branch	20.3_hf1	not_found	200	26	0
branch	20.3_hf2	not_found	200	26	0
branch	20.3_hf3	not_found	200	26	0
branch	20.3_hf4	not_found	200	26	0
branch	20.3_hf5	not_found	200	26	0
branch	20.3_hf6	not_found	200	26	0
branch	20.4	not_found	200	26	0
branch	20.4_hf1	not_found	200	26	0
branch	20.4_hf2	not_found	200	26	0
branch	20.4_hf3	not_found	200	26	0
branch	20.4_hf4	not_found	200	26	0
branch	20.4_hf5	not_found	200	26	0
branch	20.4_hf6	not_found	200	26	0
branch	20.5	not_found	200	26	0
branch	20.5_hf1	not_found	200	26	0
branch	20.5_hf2	not_found	200	26	0
branch	20.5_hf3	not_found	200	26	0
branch	20.5_hf4	not_found	200	26	0
branch	20.5_hf5	not_found	200	26	0
branch	20.5_hf6	not_found	200	26	0
branch	20.6	not_found	200	26	0
branch	20.6_hf1	not_found	200	26	0
branch	20.6_hf2	not_found	200	26	0
branch	20.6_hf3	not_found	200	26	0
branch	20.6_hf4	not_found	200	26	0
branch	20.6_hf5	not_found	200	26	0
branch	20.6_hf6	not_found	200	26	0
branch	20.7	not_found	200	26	0
branch	20.7_hf1	not_found	200	26	0
branch	20.7_hf2	not_found	200	26	0
branch	20.7_hf3	not_found	200	26	0
branch	20.7_hf4	not_found	200	26	0
branch	20.7_hf5	not_found	200	26	0
branch	20.7_hf6	not_found	200	26	0
branch	20.8	not_found	200	26	0
branch	20.8_hf1	not_found	200	26	0
branch	20.8_hf2	not_found	200	26	0
branch	20.8_hf3	not_found	200	26	0
branch	20.8_hf4	not_found	200	26	0
branch	20.8_hf5	not_found	200	26	0
branch	20.8_hf6	not_found	200	26	0
branch	20.9	not_found	200	26	0
branch	20.9_hf1	not_found	200	26	0
branch	20.9_hf2	not_found	200	26	0
branch	20.9_hf3	not_found	200	26	0
branch	20.9_hf4	not_found	200	26	0
branch	20.9_hf5	not_found	200	26	0
branch	20.9_hf6	not_found	200	26	0
branch	20_r10	found	200	919	0
branch	20_r10_hf1	not_found	200	26	0
branch	20_r10_hf2	not_found	200	26	0
branch	20_r10_hf3	not_found	200	26	0
branch	20_r10_hf4	not_found	200	26	0
branch	20_r10_hf5	not_found	200	26	0
branch	20_r10_hf6	not_found	200	26	0
branch	20_r11	not_found	200	26	0
branch	20_r11_hf1	not_found	200	26	0
branch	20_r11_hf2	not_found	200	26	0
branch	20_r11_hf3	not_found	200	26	0
branch	20_r11_hf4	not_found	200	26	0
branch	20_r11_hf5	not_found	200	26	0
branch	20_r11_hf6	not_found	200	26	0
branch	20_r12	not_found	200	26	0
branch	20_r12_hf1	not_found	200	26	0
branch	20_r12_hf2	not_found	200	26	0
branch	20_r12_hf3	not_found	200	26	0
branch	20_r12_hf4	not_found	200	26	0
branch	20_r12_hf5	not_found	200	26	0
branch	20_r12_hf6	not_found	200	26	0
branch	20_r13	not_found	200	26	0
branch	20_r13_hf1	not_found	200	26	0
branch	20_r13_hf2	not_found	200	26	0
branch	20_r13_hf3	not_found	200	26	0
branch	20_r13_hf4	not_found	200	26	0
branch	20_r13_hf5	not_found	200	26	0
branch	20_r13_hf6	not_found	200	26	0
branch	20_r14	not_found	200	26	0
branch	20_r14_hf1	not_found	200	26	0
branch	20_r14_hf2	not_found	200	26	0
branch	20_r14_hf3	not_found	200	26	0
branch	20_r14_hf4	not_found	200	26	0
branch	20_r14_hf5	not_found	200	26	0
